X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
59|L	NA	24.3067869694198	NA	NA	24.0547774033392	NA
60|L	NA	NA	20.7787291398146	NA	NA	NA
61|L	NA	NA	NA	NA	25.5174142698711	NA
62|L	NA	NA	NA	NA	25.5174142698711	NA
63|L	23.307176648181	21.3370828552545	21.8181073415912	26.3102498470726	19.3623664140169	NA
64|L	NA	NA	NA	NA	NA	23.2823006972178
66|L	NA	20.7063509904793	NA	NA	NA	NA
67|L	NA	20.7063509904793	NA	NA	NA	NA
68|L	26.0534770426347	NA	NA	27.2676664196622	NA	NA
69|L	26.0505194998209	NA	NA	27.3536934099754	NA	NA
70|L	25.4433053107774	28.3534450323159	27.553270676093	23.8946557669866	27.2092044562316	28.6904734094007
74|L	NA	NA	NA	19.4098778020272	NA	NA
75|L	NA	22.9625849531471	NA	NA	20.8487284102074	NA
76|L	NA	24.0125050783024	NA	NA	24.0137027114945	20.9270513123506
77|L	NA	23.2022140539686	NA	NA	24.7346543468156	NA
78|L	NA	23.313797936147	NA	25.0280391179855	25.1913693755986	NA
79|L	30.1824302770931	NA	NA	31.1383230434938	25.6269939352742	NA
81|L	24.8549328768345	21.9987299187963	20.8929098997432	NA	NA	NA
82|L	NA	24.0387356411911	NA	26.0066752942356	24.0273797185205	24.0452522002167
83|L	NA	19.7508243404212	NA	NA	21.5666501285487	NA
84|L	NA	25.003423726929	NA	NA	NA	19.4876488324342
85|L	NA	20.8824433079193	19.0760317649455	NA	21.4314750538163	NA
86|L	24.2326564465339	25.9137477380526	23.1786220163624	24.5890646468125	24.9704918493347	24.2322615464278
87|L	NA	21.960889579796	NA	NA	NA	NA
88|L	NA	NA	23.4752345150475	NA	NA	NA
89|L	NA	NA	21.5755487052888	NA	NA	23.5069418852322
90|L	NA	15.0462137461236	NA	NA	12.9807977001908	NA
91|L	NA	15.0462137461236	NA	NA	12.9807977001908	NA
92|L	27.0764976364768	NA	NA	NA	NA	NA
93|L	NA	24.3341362098373	NA	NA	23.7123499770924	NA
94|L	NA	22.5247516095596	NA	NA	24.3997041375867	NA
95|L	NA	NA	NA	NA	NA	27.6303233874402
96|L	NA	NA	NA	NA	NA	27.6303233874402
97|L	23.734039667145	24.1590953017717	NA	NA	23.7455629325883	NA
98|L	25.3829624050867	24.6771938629664	25.4178821923665	25.5700470617468	23.2407622993993	27.1281133702099
99|L	25.9323516126303	23.4024115730298	28.4736006831296	25.6725140843028	22.8440588322353	27.1298780243085
100|L	NA	22.8700102532004	NA	NA	21.6543461070414	NA
101|L	NA	22.7508243404212	NA	NA	21.8028120243668	NA
102|L	26.8502989297997	24.0188281817575	25.0137473392409	26.6905651211827	21.8739207637303	25.9622348213661
103|L	26.5767459261583	24.114681759123	21.2497469079733	25.5428866039453	22.2670035526714	21.4888904430769
104|L	24.3043447328298	NA	23.6695806146767	25.0963524259265	NA	24.1839827663888
105|L	23.9220727574768	27.0349703800416	NA	NA	26.1688840917581	NA
106|L	23.9220727574768	27.0349703800416	NA	NA	26.1688840917581	NA
107|L	NA	NA	NA	NA	21.5441140374031	NA
108|L	NA	NA	NA	NA	21.5441140374031	NA
109|L	NA	NA	NA	NA	21.5441140374031	NA
110|L	29.3975167752851	19.530548911021	NA	28.85386761757	20.2503573496585	NA
111|L	NA	21.4627698747301	NA	NA	22.7989337241005	NA
112|L	23.4476957662228	21.1907899385204	NA	NA	21.9227658937842	NA
116|L	NA	22.7842102251717	NA	NA	23.0744242230207	NA
117|L	NA	NA	NA	25.7241250519385	22.9507139755427	NA
118|L	NA	26.577743032331	NA	22.4852723536426	27.5789095240577	NA
120|L	NA	20.8310040756317	NA	21.7873960928361	20.4961994749056	NA
121|L	21.8379804448815	NA	NA	18.3211545146898	NA	21.7766646675284
122|L	NA	20.6881850547949	NA	NA	21.4388317044166	NA
124|L	NA	25.7549643195662	NA	NA	NA	NA
125|L	NA	25.2732684551257	NA	NA	25.9863029417679	NA
128|L	NA	20.7621366690141	NA	23.1312294778188	20.0112814229933	18.689416230293
129|L	24.3045516301543	24.5442949837872	21.9535245897149	25.1121220170151	24.0990648815296	NA
130|L	23.7772881982923	18.906711988684	NA	22.3057760902481	NA	NA
132|L	25.4620679383483	25.3073774393011	NA	NA	21.4742495204648	NA
133|L	23.4961256937668	NA	NA	NA	NA	NA
134|L	23.4961256937668	NA	NA	NA	NA	NA
135|L	23.4961256937668	NA	NA	NA	NA	NA
136|L	26.1795002595992	25.5736992927873	23.9841566252984	25.4508059576953	25.4295765597221	NA
137|L	NA	NA	NA	NA	17.4435275172769	NA
138|L	NA	NA	NA	NA	21.0670522990334	NA
140|L	NA	19.8472726657105	NA	NA	NA	NA
141|L	NA	21.8654303667708	NA	NA	23.0250955959189	19.3519148443697
142|L	22.6232197141587	23.8744003214444	21.040157168053	NA	23.3425428445969	NA
143|L	NA	20.7010402304454	NA	NA	21.3180250678638	NA
144|L	27.6971300953137	27.0584422909643	25.3011218171036	28.8092691380539	28.0158919590833	25.6166737182207
145|L	29.9714556386434	29.8015769039395	30.0526115943022	31.4687243284411	30.1677367090726	27.8948859959135
148|L	26.0482664698518	25.8929498384524	NA	24.1174951891139	25.1873623927299	19.5390285621781
149|L	NA	NA	NA	NA	22.7745361814547	NA
150|L	NA	NA	NA	NA	22.7745361814547	NA
151|L	27.2273189753092	25.2319095605935	24.6053171016261	26.1811994586366	25.1409035237917	NA
152|L	22.9358151147558	26.0626453384844	22.6527501462064	NA	25.6608411860306	20.8489988354427
155|L	NA	16.3076655008836	NA	24.8958589152849	NA	NA
156|L	NA	16.3076655008836	NA	24.8958589152849	NA	NA
158|L	NA	20.815214376417	NA	NA	NA	NA
159|L	24.8801395464259	25.6594504048314	26.3433875440807	24.1435585408204	26.1849893883951	26.803976418022
160|L	NA	NA	NA	NA	NA	26.8933684483727
161|L	NA	NA	NA	NA	19.9603208975059	NA
162|L	NA	NA	NA	NA	NA	24.4592247780696
163|L	24.4748099037772	25.0986189500811	21.1229224769452	NA	23.6997208830049	NA
164|L	NA	NA	30.0025360000173	NA	NA	29.618511895737
165|L	27.9007282890273	24.0159771831628	NA	26.2737413245852	23.8263652099972	NA
172|L	NA	18.500591501525	NA	NA	NA	NA
173|L	NA	22.469686549563	23.6992354957562	NA	21.9217138129234	24.0476286478577
175|L	24.0240964021239	28.0385311631182	20.1274331050757	23.7545861877584	27.8089024453642	21.5358430811572
176|L	NA	22.3986482111144	NA	NA	20.509238931475	NA
177|L	NA	23.7701433575303	NA	24.8407610930387	21.7549135835978	NA
178|L	NA	NA	NA	NA	23.3116403281192	NA
179|L	NA	NA	NA	NA	23.3116403281192	NA
180|L	NA	NA	NA	NA	23.3116403281192	NA
181|L	22.2636986100833	22.5126156238218	NA	NA	22.0045397421623	18.9788714337555
182|L	NA	22.2458690877366	NA	NA	24.0271351640006	NA
183|L	NA	21.55462247211	NA	NA	21.6913082443792	NA
185|L	NA	NA	NA	NA	22.409911138814	NA
186|L	NA	21.3086048430846	NA	22.0054106591634	21.8206069401505	NA
187|L	26.4605136723899	NA	NA	NA	20.4928660164007	NA
188|L	NA	24.2172481853661	NA	25.9138758440937	24.8151089177484	NA
189|L	24.9060727800615	NA	22.9830876383208	23.1324753020809	21.6154290970549	NA
190|L	25.873007380616	23.5782813422523	23.1047733431742	26.2318850805193	23.4184726590115	22.4827849847321
191|L	26.5207241882636	24.8072709449151	25.2864450012579	26.8632009887995	25.7324226964754	23.3906798561795
192|L	24.5799117025087	17.9884452049406	NA	NA	NA	NA
193|L	24.5799117025087	25.0141879226306	NA	NA	26.2989340150508	24.7948218340843
194|L	26.1018079348581	NA	NA	25.3441394668921	NA	NA
195|L	NA	25.9449148837745	NA	NA	26.2225562160952	NA
196|L	NA	25.6430539843789	NA	NA	26.0483381615124	NA
197|L	21.1323284035036	NA	NA	NA	NA	NA
198|L	NA	NA	21.5742328131287	NA	NA	NA
199|L	NA	20.4235465615266	24.8874873386678	NA	19.9972782104981	20.4413379962328
200|L	NA	25.20997177439	22.1062022847702	25.3802201476136	25.2892226623576	NA
201|L	NA	NA	NA	NA	19.2864417790635	NA
202|L	NA	NA	22.3794066838876	NA	NA	NA
203|L	NA	20.0613437028582	25.5831528119534	NA	NA	26.297469804029
204|L	NA	NA	28.7755929402334	NA	NA	28.7092677304729
205|L	NA	23.3597246759873	NA	NA	24.2379943357708	NA
206|L	NA	21.0170388460236	NA	NA	26.0776291041615	NA
207|L	NA	21.0170388460236	NA	NA	25.0840437108912	NA
208|L	NA	23.8202789561788	NA	NA	25.6639904124492	NA
209|L	NA	NA	NA	24.1846000087556	NA	NA
210|L	23.5006836328459	NA	NA	NA	NA	NA
211|L	NA	25.877624489165	NA	NA	25.9575744364558	NA
212|L	NA	25.877624489165	NA	NA	25.9575744364558	NA
213|L	NA	19.6726134318034	NA	NA	NA	NA
214|L	29.2565539861503	29.0463783014431	29.7419124380281	29.0722303783328	28.9603522066406	28.1113780339221
215|L	NA	20.6583908600784	NA	NA	NA	NA
216|L	NA	20.6583908600784	NA	NA	NA	NA
217|L	25.3799712445742	NA	NA	24.5181768797254	NA	NA
218|L	NA	22.0828581944234	NA	NA	20.9508858852652	NA
219|L	NA	18.1662299335041	NA	NA	NA	NA
220|L	NA	NA	NA	22.2214192377315	19.8331454604188	NA
221|L	NA	22.0511983832251	NA	NA	21.4057533930392	NA
222|L	NA	22.2799625480027	NA	NA	21.1023548454591	NA
223|L	26.4931925057809	23.1310847741487	NA	27.8561100490109	24.2862056334911	NA
224|L	29.4145999158853	28.4006590954209	28.0146987497385	30.0990840982204	29.1236603289603	26.2553938330204
225|L	29.4288164178658	28.4434251525046	27.8881299341736	29.9050486236354	29.1378079982743	26.3313703206487
226|L	25.3045516301543	27.2751109199156	26.3852780406544	24.4720556062988	25.8522268373214	NA
227|L	28.6004374969948	27.2728452621591	27.8270213837842	28.0804879218845	27.65496176013	28.7279846706132
229|L	NA	NA	NA	23.2097405536501	NA	NA
231|L	23.7267244175129	18.4703363228773	NA	24.8132623353708	20.2731944008424	NA
232|L	23.7330100762005	27.2832379529037	23.8432928440139	26.2157410606578	27.8510759650497	23.1689917726205
233|L	27.1560153962984	26.3939857577091	23.6509767040152	24.9570214164758	26.6878228292335	25.7436130045789
234|L	23.2832517758548	21.8046301149403	NA	27.2066800144116	24.7901212004333	23.1755957935918
237|L	24.4375625776575	22.2711512478261	NA	23.3006435845794	20.8999872029788	NA
239|L	26.4173528089046	30.9205961829304	26.4934013009973	24.3662258700739	31.778593534089	22.5160496984785
240|L	26.8769431299425	26.2724673063683	23.9057573848091	26.6496770018545	26.2320180964833	20.7735003540883
242|L	NA	NA	NA	23.6844687405478	NA	NA
243|L	NA	20.6806208074618	NA	NA	24.5792895086851	NA
244|L	NA	20.6806208074618	NA	NA	24.4944039808028	NA
247|L	NA	19.28282367952	NA	NA	NA	26.8074298070587
248|L	27.1716954690858	28.0243247863879	25.7861308149402	21.4912705636118	28.3693287021462	24.5828493116568
249|L	27.1880482555353	27.3613747385278	25.3600466992263	27.4362224563317	27.8027445611452	24.7894728405918
250|L	NA	23.6995655417273	23.1505044315724	22.2386670669061	24.1673807580183	23.5723457493729
251|L	24.3660125142827	23.3703882459703	20.4013103248969	21.8069190693422	20.5751654996698	NA
252|L	NA	NA	NA	NA	20.816864277831	NA
253|L	NA	NA	NA	NA	20.816864277831	NA
256|L	NA	20.0232055734545	25.8440156438417	NA	20.115971767966	NA
257|L	NA	NA	25.8440156438417	24.0888497127414	NA	NA
258|L	25.0485753121541	23.3665969642395	22.0322298918833	24.6351077305996	22.4992118239985	NA
259|L	NA	17.499583230668	NA	NA	19.9593186462688	NA
262|L	NA	22.4107884644011	NA	NA	22.8967664359628	NA
263|L	25.3474058476369	NA	20.8771771550351	NA	NA	NA
264|L	NA	NA	NA	22.1137360709305	NA	NA
265|L	NA	18.8782525619287	NA	NA	NA	NA
266|L	NA	18.3427070084018	NA	NA	17.5487736896698	NA
267|L	25.9485940021555	24.7799620034893	23.817900237142	26.4037751366253	25.73650034214	24.0365563723365
268|L	25.9485940021555	24.7293055409381	23.817900237142	26.4037751366253	26.2320180964833	24.0365563723365
275|L	NA	NA	NA	NA	22.9119749537385	NA
276|L	NA	21.4719426224156	NA	NA	21.7698016703395	NA
277|L	NA	NA	NA	NA	NA	24.8926650430037
278|L	25.6870680273295	NA	NA	NA	21.9377620128732	NA
279|L	NA	NA	NA	24.8747796136671	23.6749588822949	NA
280|L	NA	25.2009117388684	26.0795577327775	NA	25.3137137908312	25.1161748354767
284|L	NA	24.7276521484193	NA	NA	25.7784321046337	24.3345286307274
285|L	24.942491278275	NA	NA	25.1661211320738	20.9745729303391	NA
286|L	24.942491278275	23.9270641268655	NA	25.1661211320738	NA	NA
287|L	NA	23.9270641268655	NA	25.1661211320738	25.2492441607823	NA
288|L	24.942491278275	23.9270641268655	NA	25.1661211320738	25.2492441607823	NA
289|L	NA	19.3255165211008	NA	NA	NA	NA
290|L	NA	22.0905628591484	NA	NA	24.8937441486079	22.2924203621982
291|L	NA	18.7312431085878	NA	24.0041393361421	NA	NA
292|L	NA	21.3434994600464	NA	22.6818764962806	NA	NA
293|L	24.3567641187441	25.7571271189232	25.1598018054257	23.8123068870649	24.6207225492564	24.1746141298566
294|L	NA	NA	21.9342450822454	NA	NA	NA
295|L	NA	22.6382745167523	NA	NA	21.7176806773988	NA
296|L	28.2208933151325	30.1275072921973	28.2748075498192	28.5046563285997	29.1628365995201	30.128848905082
297|L	NA	19.8257380387007	NA	NA	18.1954281371403	NA
302|L	NA	21.4692222465279	NA	NA	21.5007939241362	NA
303|L	NA	16.9381877083587	NA	NA	20.7250169089442	NA
304|L	26.0887728860153	25.1046273867229	24.4214737574689	25.4809817599953	25.1793148843126	24.8799877640582
305|L	26.1789078986626	24.7238310810651	25.8665872580319	26.7567895980617	24.8319917036301	NA
306|L	20.9075718257213	26.7924584491481	26.9086520747301	28.5358614933103	27.1521298057894	26.7860105817775
308|L	NA	18.5068731665895	NA	NA	NA	NA
310|L	NA	NA	NA	NA	23.2528042755096	20.4123639314772
311|L	NA	23.4440864564892	NA	21.3149076730992	NA	20.4123639314772
312|L	28.3190124088611	28.6091226633769	26.1916999662281	27.9144102195779	28.3887583359086	25.0347413456125
313|L	26.0323647360357	22.7779184051436	27.5953352060507	26.358479487333	23.1645917483029	26.1842789128787
316|L	NA	24.9264877021229	NA	NA	24.7113863263212	NA
317|L	NA	26.1342832125731	NA	22.1045657967589	26.1916118657312	NA
318|L	25.8191041145867	25.4137253749285	NA	27.9732267332908	26.3775050558245	24.8502816450546
319|L	NA	23.7713850485709	NA	NA	24.4734958519118	20.9271512369728
320|L	NA	NA	NA	NA	22.2031075045691	NA
321|L	NA	NA	NA	NA	18.2212740947823	NA
322|L	25.8409148207583	26.8696004974441	24.8497850427665	25.2557204986264	21.5885007906043	26.2804605143365
323|L	24.901839797396	27.5398359559611	24.0893673220533	27.476284319754	27.5453147073617	27.1380396926839
324|L	28.6905156130158	27.9174751964854	25.919487476092	28.9012906537505	27.1805981762565	25.9315369318424
325|L	24.8570503356895	22.2851276912542	23.1096794119729	NA	NA	NA
326|L	NA	21.6446436281017	NA	24.4743124625133	NA	NA
327|L	25.8395590383963	NA	NA	24.6161804488637	23.3219115118247	NA
328|L	26.2020537591676	24.2814358978666	24.6357519340421	25.8412920180617	24.1684899262446	22.4380225815937
329|L	NA	21.3260993763866	NA	NA	NA	NA
330|L	NA	NA	26.9450403923421	NA	NA	NA
331|L	NA	22.71103547576	NA	24.0093735590993	22.7185559970314	NA
333|L	26.6799486995455	29.0662475751646	24.7172019690458	25.3277845669281	28.1820328889192	23.9188003509513
334|L	25.9448160100886	29.317001166374	25.7422894231278	25.3667899906812	27.7619523320875	26.5246739502725
335|L	NA	27.6228563361109	24.7172019690458	25.3277845669281	26.673136585228	27.1248498656311
337|L	23.056422392181	25.1453231581791	NA	22.6187184795578	24.3497967981176	NA
338|L	NA	27.0631698595013	24.0121523196856	23.5213141755043	26.3488730211526	25.8952850853611
339|L	NA	29.3165429497461	22.7639806364564	NA	28.6616947805302	NA
340|L	23.8406651670912	29.5711508220663	23.6262903842672	24.7826298968611	28.5683738485059	26.8644721487634
341|L	NA	27.9409485950804	23.6663149554936	24.6839116616564	26.2640203612593	NA
342|L	25.298903038752	27.6252855650746	24.664739960751	23.3909432428886	27.8548129481102	23.9333413768049
343|L	NA	NA	NA	NA	21.6474327832648	22.3238790612225
344|L	20.0743358065672	25.2239721487203	18.3530187304957	21.4384823582177	24.3719416212404	NA
345|L	20.5643757883678	21.2443651117057	NA	19.771228643784	21.0161089897678	NA
346|L	20.5418070974832	26.1622975887427	NA	20.5399806250268	24.5845249483511	NA
348|L	21.3522677147277	NA	NA	NA	15.201867682125	NA
349|L	NA	17.8079687870239	NA	NA	18.0376094367733	NA
351|L	24.4866199554677	23.8883989015923	NA	23.8116695698125	22.9935113080437	NA
352|L	26.0637198401804	25.7149127920446	NA	25.7177439883023	25.3201603587511	NA
353|L	28.5938924967427	29.7967226533258	27.1502014216763	28.0738590963973	28.7978350979892	27.5402730242962
354|L	NA	25.5575341276958	NA	23.281954995173	24.0270264597949	NA
355|L	NA	23.5107197340598	NA	NA	NA	NA
356|L	NA	23.5107197340598	NA	NA	NA	NA
357|L	NA	23.2892584888486	20.5794120344944	NA	23.9875464095998	23.4120783718073
358|L	26.9692468846927	28.8784691438718	18.8027932759032	25.2026507475836	27.3981920546058	24.228583825165
359|L	NA	NA	21.0908025746611	NA	NA	NA
360|L	22.9777016900865	20.9917229018667	22.166841647647	22.7015773099129	20.3933258451169	26.0463834175224
361|L	NA	NA	NA	24.365531264841	NA	NA
362|L	NA	23.4470903959381	NA	NA	23.0400397652438	NA
363|L	NA	19.8120888518167	NA	NA	19.6901004627759	NA
364|L	NA	NA	25.2305852878169	NA	NA	NA
365|L	NA	NA	25.2305852878169	NA	NA	NA
366|L	26.793111539139	26.2316762720808	26.6254653777745	27.7905109261581	26.3869065220876	25.4249908658926
367|L	NA	NA	NA	NA	NA	25.1367351243411
368|L	NA	NA	NA	22.8271655247504	NA	23.2040522396411
369|L	24.2298267782261	22.5960788103622	22.9858071396744	23.6577670181067	22.447597456905	21.9686164109618
371|L	NA	NA	NA	23.7447374933276	NA	NA
372|L	29.8585703419046	30.5733004319332	26.392798781993	29.5716618600724	30.2918899118707	30.1575788709002
373|L	31.3400601099759	31.7757579062156	29.6600996446422	30.9533388018897	31.0846762615709	31.8887828225208
374|L	27.2173263609512	28.2134216196756	26.0181423627308	25.886417377269	28.4172912008675	27.7848048670178
375|L	NA	NA	NA	24.0293553455907	NA	NA
376|L	26.5554323607858	25.7354615181456	25.4388734488863	26.3021053967973	24.3584407108031	NA
377|L	26.6210491959482	26.9443455487076	25.6926517628455	29.8639696472656	25.2557527452757	24.2069015508287
378|L	23.8390949254629	23.0823062835364	23.8774805268331	24.7895079198883	23.3692858279567	NA
379|L	27.8402014099187	25.9266798692948	26.5966860070028	27.3081050788064	24.2605456410786	24.732458702112
380|L	NA	22.5860886807452	NA	NA	23.3066339142779	NA
381|L	20.7571418115289	20.0598867180358	19.9200563140911	21.2569850962597	21.1301902365865	21.8875775374727
382|L	NA	23.8360790997199	22.1371114222359	NA	22.9677477107927	NA
383|L	NA	NA	29.1341486379672	NA	NA	NA
384|L	NA	NA	29.1341486379672	NA	NA	NA
385|L	NA	NA	29.1341486379672	NA	NA	NA
395|L	NA	22.2318784576379	NA	NA	NA	NA
396|L	23.8059087963684	NA	NA	NA	23.9931218340721	NA
397|L	NA	21.6492902934627	NA	NA	17.9155965677208	NA
398|L	22.1581121289661	21.5325300521437	23.1341376939087	20.6590430493793	22.0418162514605	NA
399|L	23.5781842208219	20.985242707444	NA	23.8577162698364	20.3626765635569	NA
400|L	26.1762533932581	25.3760846977555	26.5013988053391	25.9298216298173	24.2678777599593	22.0983524441844
402|L	25.309611368154	NA	NA	24.3481444495199	21.4148381420002	NA
403|L	25.4724178318649	23.5516152174658	NA	25.147250951916	23.8344939681998	22.2409629296333
404|L	24.0642392403426	22.9457684653245	NA	NA	24.4997994399353	25.0746800909827
405|L	NA	27.6472580525532	23.922075907846	NA	27.7655403161774	NA
406|L	NA	27.6472580525532	23.922075907846	NA	27.7655403161774	NA
407|L	NA	27.6472580525532	23.922075907846	NA	27.7655403161774	NA
408|L	NA	27.520804598939	22.5016024176521	NA	27.5751273969462	NA
409|L	NA	NA	NA	NA	18.2546789927444	NA
410|L	NA	NA	NA	NA	23.090898000983	NA
411|L	29.2386984967398	30.0689161573794	27.4181428816677	29.6182365607349	30.0937665363264	26.8034094991838
412|L	NA	23.8106068503055	23.5514279180945	24.2043512083516	21.4559388643637	NA
413|L	24.841378348697	26.1782839672987	25.3363272180048	26.0352635543794	25.3911357520591	NA
414|L	24.910497288833	25.6820512346577	24.487862198667	24.2760532622629	25.5401585281169	23.7732131869968
415|L	NA	24.9442886028416	NA	NA	22.8924171073477	NA
416|L	NA	25.0826512525825	NA	25.1469478222663	23.5472251758436	NA
417|L	24.4618824423608	18.0382633419112	NA	24.4120187090518	NA	NA
418|L	NA	NA	NA	NA	20.7347675027613	NA
419|L	22.4723809997623	NA	NA	NA	NA	NA
420|L	NA	24.8121054948733	NA	NA	27.0448527415804	21.8716224903954
421|L	NA	NA	NA	NA	20.7347675027613	NA
422|L	22.1581579251741	NA	NA	22.3327505134682	NA	NA
423|L	23.9987475106756	NA	NA	NA	NA	NA
424|L	33.5451146896102	34.6530169008158	32.4990690055433	33.6661777374289	34.6023927674304	30.6737204225876
425|L	NA	20.8538843003298	NA	NA	19.8487284102074	NA
427|L	NA	20.7823935173371	NA	NA	23.9033547735615	NA
428|L	NA	19.2784937148305	NA	NA	NA	NA
429|L	20.4464475346937	NA	NA	NA	NA	NA
430|L	20.4464475346937	NA	NA	NA	NA	NA
431|L	20.7646206821684	20.6475005803145	NA	NA	19.7596317038523	NA
433|L	26.2207836940971	28.2306843748331	23.2874097447211	26.0308894282639	28.0648295175044	22.1322781068078
434|L	NA	NA	NA	NA	19.4856380860286	NA
435|L	NA	NA	NA	NA	18.2927488903653	NA
436|L	NA	NA	NA	NA	18.6557529282556	NA
437|L	24.7099368766882	24.6847578736857	NA	24.4490448501323	24.9287277833135	NA
438|L	NA	18.293658827157	NA	NA	NA	NA
439|L	NA	26.0134643591819	NA	21.4524831535084	26.705887982531	NA
440|L	NA	NA	23.5611637534567	22.9229039101058	NA	22.646894617912
441|L	NA	NA	21.9829904183982	22.9229039101058	NA	NA
442|L	NA	NA	22.6439225463907	NA	NA	21.4665367331218
443|L	NA	NA	NA	NA	19.2564159009026	24.2130956610944
444|L	29.290832360614	28.171975502645	26.0049169201898	27.1445204894366	27.9390805076159	28.6195267267896
446|L	27.7251255295037	25.7867531665602	23.9299143249176	19.2971401077291	27.6144554352718	26.7570844133693
447|L	21.0892653328457	24.5977210359703	23.6081879491358	NA	25.6903990710625	24.5319334472448
448|L	NA	23.8340315617082	24.0714194490145	23.8196792654316	24.3506439792033	23.4900182535165
449|L	27.2258176606238	23.930096169063	22.9048852782595	26.028450568124	23.9141513640146	22.6319527031815
450|L	NA	NA	21.1405323658893	NA	NA	NA
451|L	27.045592220943	23.4412376696927	NA	26.3921416345672	22.0244967752605	NA
452|L	NA	20.3866061133021	NA	NA	21.9734000258151	NA
453|L	NA	24.7174030346963	NA	NA	25.0665658416727	23.529001111391
454|L	NA	NA	29.1169464615285	NA	NA	NA
455|L	27.2101658859936	25.4638455104672	25.1811030423328	26.4330559496665	26.1403383397521	24.582320658283
456|L	NA	19.2672717294119	NA	NA	22.8081988864085	NA
457|L	NA	22.1336840452463	NA	NA	21.7254725123715	NA
458|L	NA	22.5612520965284	NA	NA	24.2161818607147	NA
459|L	NA	21.063638270391	NA	NA	NA	NA
460|L	NA	NA	30.7407449546608	NA	20.568339300909	28.4598508744001
