id	1h_vs_ud|IB	1d_vs_ud|IB	30m_vs_ud|IB	6h_vs_ud|IB	1h_vs_ud|IB2	1d_vs_ud|IB2	30m_vs_ud|IB2	6h_vs_ud|IB2	1h_vs_ud|KR	1d_vs_ud|KR	30m_vs_ud|KR	6h_vs_ud|KR	logFC	AveExpr	t	P.Value	adj.P.Val	B
10819_1	1.44431209316381	0.664820515267436	1.51216957387466	0.00571370964495146	1.66551327335789	0.294683388965224	1.34429918848439	0.323699584575122	1.48948281078575	0.453023875101133	1.71258514370732	0.034113556554624	-1.41192710884425	0.912034726123526	-7.75643154496899	6.36246952345938e-06	0.00211060466282757	4.31062695477945
10809_1	1.81170914166381	0.588342996867436	1.63056557387465	-0.630194395355049	2.03094927335789	0.0362845189652244	1.23501718848439	0.156137848275122	1.72472333548575	0.201312975101133	1.69895914370732	0.208718488654624	-1.94423993631092	0.89104384075686	-7.66666493483351	7.13452014554721e-06	0.0021284994446829	4.20070846609493
4670	0.966171223013187	0.0593815822114503	1.07896082292554	-0.671017453746854	0.877321550545592	0.0495085438737269	0.555868030681064	-0.337559293702924	0.928580712759414	-0.370140716549558	1.16225631215407	-0.423484204288019	-1.40137814601866	0.32298725915639	-7.61917559614675	7.58303446995827e-06	0.0021284994446829	4.14211794233207
2554	2.13579823236027	0.883523471606955	1.71951077732429	0.55971464564055	2.31947585198453	0.477119442469814	2.01241218388163	0.58901175166201	2.39621141927572	0.505819426620975	2.31432682651615	0.102804486088061	-1.86665154007663	1.33464404295258	-7.45412086588539	9.39224654722886e-06	0.00222594595511486	3.93608517916116
4937_1	0.765405773162288	-0.0675531908449207	0.751146108019255	-0.449606389355969	0.678968529349045	-0.11963352222029	0.523478329994236	-0.0851216630969831	0.733049961822209	0.0353200751518462	0.483243652572814	-0.237599505484975	-0.983250607423823	0.250924846589046	-7.4541122387488	9.39235238543276e-06	0.00222594595511486	3.93607431225517
4937_2	0.715666143692044	-0.0233555180462361	0.817887609102184	-0.420306457082858	0.777051199774064	-0.279371300428507	0.628896183721896	-0.00530340065228981	0.817961687651321	-0.138585793579414	0.683316430444025	-0.323172817465158	-1.01982056877258	0.270890330594256	-7.38434402623076	1.02914989102536e-05	0.00222594595511486	3.8478555304239
10671_1	1.18353391370658	0.681445961694681	1.70656514793224	-0.367122456024491	1.58831036378801	0.3909043506761	1.11252335830653	-0.229287265342602	1.39090320718728	0.196318132050675	1.85780169550061	-0.105067259437553	-1.62140815516217	0.783902429169838	-7.35410417366822	1.07094455011526e-05	0.00222594595511486	3.80940828618717
4345	0.8560136585754	-0.150521176340242	1.24668695060796	-0.812709837026881	1.45309815003601	-0.604051349700881	1.52723180828858	-0.921901331782092	1.5862746181451	-1.00907364728261	1.04020988085644	-0.247172630187529	-1.95905674191767	0.330340424515772	-7.32922424898465	1.1066929198938e-05	0.00222594595511486	3.77767994825739
9571	0.935628425003493	-0.297662526861113	1.71342829003165	-0.25237176731298	0.914703173703274	-0.189324720832072	1.17402491266369	-0.0922952587588788	1.06988329268935	-0.5036609464639	1.49889499118599	-0.223328426317132	-1.1627367812617	0.478993286560948	-7.28189372250797	1.17827155569185e-05	0.00222594595511486	3.71708184044455
5871	1.39964104000759	-0.0247677986397481	2.03826127142596	0.0286222123988318	1.83836165404072	0.00702127029465133	1.77242210920005	0.087000812434238	1.88035191590399	0.46004952069278	1.47416786483624	-0.761867077498833	-1.92153288753936	0.849938732924705	-7.24930937648008	1.23041817171096e-05	0.00222594595511486	3.67518047801208
4312	0.645898781845452	-0.186108612421762	0.512568760989408	-0.446050186461618	0.531621027576107	-0.390925508184999	0.51488287069079	-0.0970949987536238	0.630313269678921	-0.3583878263268	0.658102274639637	-0.416611569056046	-0.922529944457256	0.133184023684622	-7.21906517201014	1.28103220217627e-05	0.00222594595511486	3.63615434071755
4191	1.87660502067353	0.199214951844224	1.11495147755646	-0.66871708675978	1.52820551717051	-0.0569297352649547	1.23026469589937	0.0707140226646711	2.04840286738707	-0.809257364446947	0.987703859950841	0.119634752068142	-1.9771939057527	0.636732748228596	-7.06152108585029	1.58326153429756e-05	0.00262605515393263	3.43076323071042
7813	1.56135210880219	0.837193042248705	1.30232340381409	0.0507511889957281	1.81869770851855	0.35724602641223	1.32675439812394	-0.0115937550865749	1.44926456651293	0.462919849162496	2.07716637060073	-0.127536279720005	-1.63923107654818	0.925378219032084	-6.97933745247354	1.77042135458213e-05	0.0028088119664653	3.32220916944223
4245	1.89769203096788	0.0125836271975732	0.908625694956232	0.377240925235594	1.29246008421558	0.426455691851461	1.32039979726212	0.207140652156402	1.6955844761413	0.223526905790277	1.07386800701308	-0.0989285013606443	-1.46676117176447	0.778054115952239	-6.9468917954188	1.85069906832229e-05	0.00281383370846168	3.27908416361577
8000	0.682179412454362	0.224672401623632	0.521288764583448	-0.065848855367531	0.84851308848395	0.30247261613523	0.354790213445152	-0.305084158550762	0.594463442366681	0.264222845230178	0.606186881991541	-0.158891392095772	-0.88499344977302	0.322413771691676	-6.89964050373383	1.97463760056651e-05	0.00288218104178687	3.21600726857004
4936_3	0.678108196566047	-0.287125218016457	1.04474711935572	-0.394527843526141	0.901220280435996	-0.453826620576562	0.809840372732088	-0.080027416664602	0.776121618464428	-0.129518101562404	0.667690160018604	-0.162434936086985	-0.997480097248066	0.280855634261644	-6.7031839954538	2.59340086397943e-05	0.00363973836640806	2.95025551128672
3704_1	-1.56055772925015	0.188166728452606	-1.68137971019901	-0.0377533467639733	-1.03209502218965	-0.423396917227831	-1.86966784796611	0.270799306715211	-1.61460818842719	-0.0972786328429944	-1.36373272918701	0.355114489249301	1.59847379635584	-0.738865799969732	6.59100641732933	3.03700199864119e-05	0.00392806827353513	2.79595837199951
9380	1.0705250855735	-0.247277399037162	1.116051488771	-0.0272672748837751	0.778417447092663	-0.0344006379609662	1.01217593768497	-0.00514476336907203	1.03182344661472	-0.488263258728059	1.1582169770759	0.0132165565786048	-0.966653820318375	0.448172800451027	-6.5778292607406	3.09419460967146e-05	0.00392806827353513	2.77771089526328
8453	-0.968063418862136	-0.31659810976345	-0.866551553818977	-0.122208882112023	-1.32844225583291	-0.447895917440352	-0.453645995287046	0.205262771005405	-1.05097190299162	-0.291644792928169	-0.781181745075727	-0.0984884485128537	1.1106810060224	-0.543369187634988	6.57156469338832	3.12178624095694e-05	0.00392806827353513	2.76902677047026
3358	-0.700450137734637	-0.28866745262493	-0.443733117722279	-0.0548637826540614	-0.884507224270609	-0.32006857096893	-0.662661466786058	0.321833873971087	-0.835205420189559	-0.292280045519798	-0.408746518366822	-0.00201416831293444	0.895039568399632	-0.380947002598294	6.53912582391874	3.26891631751647e-05	0.00397609188087253	2.72396546349319
8843	-0.532354235273465	-0.124178895907213	0.0138739933824623	0.978084483840411	-0.019461276180943	-0.288614640478301	0.183282613949582	0.513910688376132	-0.257125618589874	-0.0345987700600613	0.00120328954313423	0.841776354996546	1.04757088575246	0.106316498966534	6.44161688884439	3.75742343477982e-05	0.00442285100435857	2.58756703144175
11518	0.671585679831087	0.358979376983085	0.706693995006876	-0.0521666086367944	1.18292335470873	0.302925855673346	0.680537703841861	-0.0390350742828003	1.34096290228576	-0.0764479715847198	0.811474921672664	-0.297016784279722	-1.1945634680083	0.465951445934948	-6.31449329316979	4.51416960376484e-05	0.00511719982357724	2.40759731135508
9360	0.993062197973497	-0.688585043337162	1.117945488771	0.274504505116225	1.03925464709266	-0.246467537960966	1.20049293768497	-0.233664144069072	1.31928186151472	-0.340073068728059	0.872538877075897	-0.378966687621395	-1.22990834438504	0.410777002792693	-6.27807173815721	4.75974261254536e-05	0.00511719982357724	2.35558554132055
2872	2.63897775517886	1.4087359877752	2.85425990292488	0.298264698926243	3.27978493773806	0.649420140257824	2.48632573958503	0.642465315382721	2.58198716327615	0.735016927841378	3.51565067942555	0.379501348227438	-2.39350616455222	1.78919921637828	-6.27020545853647	4.81462482901442e-05	0.00511719982357724	2.34432574555703
10671_2	0.96195190882026	0.794496073450315	1.11948738125264	-0.299136159715973	1.25127286505615	0.580250297637801	0.84751230949483	-0.305943505843486	1.4443575876421	-0.118419489564847	1.56922279750597	-0.471624688909723	-1.5780955719959	0.61445228140217	-6.25700399903894	4.90824866607847e-05	0.00511719982357724	2.32540810806212
3236	2.04167662969111	-0.168073747555788	2.26365299097685	-1.28492930934317	1.40299180704944	0.151075709473803	2.04339103751051	-0.928078764410831	1.1546237908599	0.145362154511255	1.65712601928524	0.2163084854591	-2.19866393863179	0.724593900292285	-6.20452625646358	5.30001396698562e-05	0.00524875353645306	2.2499464278617
12361	1.65915256067082	0.515137609491485	1.01468415718578	-0.224610420432101	1.38673356277859	0.50983299157288	0.518102754964096	0.0563603426879685	0.97418412359856	0.78311698121226	1.14210093625765	0.101069103784713	-1.36241707366913	0.702988725314391	-6.20169016776624	5.32211238281072e-05	0.00524875353645306	2.24585630013053
4940_3	0.627677549766047	0.321065812883543	0.967993719355721	-0.115127143526141	0.990271580435996	0.0895192394234381	0.839204572732088	-0.136182891464602	0.783109863064428	0.0166019984375962	1.1023320600186	-0.0424751279869846	-0.898281385414733	0.453665936094978	-6.18151888941576	5.48213890862394e-05	0.00526429602041283	2.21673060037524
11775	0.806633558672578	-0.344316671042519	0.968016990054823	-0.0934284726718718	0.919295021682769	-0.287402875051526	1.04709184715616	-0.2153734533249	0.839342622712637	0.0994320354721889	0.684893803275303	0.0244891447553382	-0.949861328103139	0.370722795974249	-6.10878166141762	6.10303113310521e-05	0.00571024630889767	2.11119009331499
161	0.859782047582368	0.544277413464065	0.108080239277064	-0.56933691320964	0.814652696278022	-0.0689302823169758	0.645077920996191	-0.294732588974557	1.26160877393181	-0.42410209253348	0.572476736383149	-0.542977882581374	-1.44769696751926	0.24215633902472	-6.05810469531697	6.57954704450012e-05	0.00600219179134524	2.03718243389691
7820	1.47230621680219	0.749587103748705	1.73045240381409	-0.242688391004272	1.67066570851855	0.28665962641223	1.03753239812394	0.498179576013425	1.71378057661293	0.269108949162496	1.67984737060073	0.0276048064799949	-1.52455217014818	0.907753028773751	-6.03623824002425	6.7972264004773e-05	0.00604953149642479	2.00512814280537
9423_1	0.69226547012988	0.169378512816678	0.574839468752596	0.104234538716487	1.15984724922658	0.74315247331037	0.799461743005202	-0.806652654563281	1.19865118113494	0.332824383344162	0.677162074166173	-0.649850371404354	-1.46767746258085	0.416276172386286	-6.01000227618876	7.06854548511157e-05	0.00608994381225194	1.96657224469285
3270_2	-0.813739336945083	-0.589232135828291	-0.257634791683109	-0.166197560569755	-1.1295722673619	-0.826852484646209	-0.0546611948988678	0.323680480573922	-0.857630542146354	-0.781289784843736	-0.178514625881408	-0.0585381933215624	0.96662895771198	-0.449181869796029	5.99986687451832	7.17642049676167e-05	0.00608994381225194	1.95164930291893
2129	0.524203846112617	0.730056618319418	-0.827139744292173	-0.812804336923167	0.791061432615068	0.4869698632692	-0.453907837650161	-0.765704423436301	0.715109171713155	-0.153086013388325	-0.105236742761983	-0.509102208346606	-1.3726618063823	-0.031631697897438	-5.9738287044875	7.46164963903779e-05	0.00618808171201112	1.91323986661126
4953_3	0.865091629066047	0.429997233183543	0.322071219355721	0.279610856473859	1.023520780436	0.327511479423438	0.660614072732088	-0.058454842964602	0.992155610964428	0.249199078437596	0.656576760018604	0.0101184347130154	-0.883164524081399	0.479834359319978	-5.92612145006059	8.01594227707812e-05	0.00650003852645735	1.84259715835173
410	0.816846192778525	-0.13546894790325	1.82814951301506	-0.818247786368658	0.856342510874912	-0.0389181877049949	0.887736484072136	-0.309771334187189	0.990220423969432	-0.0597752062790043	0.836914446643603	-0.415492192240045	-1.40230681347292	0.369877993055877	-5.8937775136814	8.41648839357351e-05	0.00667647090177168	1.79450586833403
11373_2	1.51569555154682	1.15111453039249	1.21721886141355	0.346384612608748	1.64280731596711	0.790521232683985	1.47996268136967	0.547707822835474	1.49805024185986	1.33079325828084	1.35316701917229	0.269609643966366	-1.1642836766544	1.0952527310081	-5.8669671054486	8.76460483612947e-05	0.0067893655576798	1.75452098433843
10641	NA	NA	1.19678270498537	-0.115144409592511	NA	NA	0.900992931798729	-0.503102873316415	1.54986474413909	-0.0731193511291512	0.957966345897541	-0.179315885507218	-1.81571913361114	0.466865525909428	-7.33038981337393	0.000105981727244586	0.00743706389837487	1.73841494912592
10656	1.40603648937531	-0.108606160666019	1.25189430966332	0.157751548912122	1.19664670879378	-0.400302606291562	1.47453602556243	0.60807207543842	1.39161216313117	-0.138749469965929	1.49861112263789	-0.0170675579743177	-1.08184643164135	0.693369554051385	-5.85455385637889	8.93092756285641e-05	0.0067893655576798	1.73597071238261
1431	0.806992773961521	-0.0591379588380516	1.52895462309521	0.158361942043365	0.971094746390432	0.0219521693852723	1.19026570986773	-0.00312094491504124	1.05593670674917	0.0339484030609299	1.05838865393805	0.00807572232723675	-0.890235835881855	0.564309378922152	-5.82312658498517	9.36716488808279e-05	0.0069577190370969	1.68890067506854
9884	-0.742457648410609	-0.179466029910411	-0.982569593788851	0.211886505259393	-0.498170204035573	-0.152033584584566	-0.940697004631391	0.0252830459508574	-0.603882431481336	-0.0213421233065515	-1.1543748077484	0.13640136784195	0.73936040099324	-0.408451875737124	5.81153426045235	9.53373395053015e-05	0.0069577190370969	1.6715002000448
6772_2	0.929902915348408	0.189343155744398	0.673357532782704	0.0841453073618304	1.66955776831148	0.0190897310721111	0.652502127251936	-0.290896392299711	1.19103676574077	0.191044474489668	0.747070576509117	0.385456957936799	-1.20393052546725	0.536800910020793	-5.74310316744775	0.000105832073351067	0.00743706389837487	1.56836417312624
3269_2	-0.893607519445083	-0.659738333728291	-0.327868091683109	-0.227400660569755	-1.2855782673619	-0.923370484646209	-0.145026074898868	0.230825638773922	-0.882156261246354	-0.487956984843736	-0.221817025881408	-0.0187474549215624	1.01533985711198	-0.486870126704363	5.72867568227142	0.000108197159782984	0.0074492723782662	1.54652840619234
6657	1.66851620269645	0.728613461335039	1.89959184301043	-0.377585911182911	1.82286726307482	0.230247063045896	1.82182209490821	0.159800557100787	1.32168479515891	0.607297568533421	1.77127298609721	0.610313782659563	-1.47351327745091	1.02203680886982	-5.6860596972719	0.000115516039159319	0.00780588938689544	1.48184411626643
14084	NA	NA	0.0782877649853666	-0.0626832095925108	NA	NA	0.289643231798729	0.221358200883585	1.65394879893909	-0.000755651129151158	0.409941945897541	-0.153903219707218	-1.65235820841114	0.304479732759429	-6.99030877441494	0.000145794602209081	0.00902441043139796	1.46358422159044
3145	-0.418614171592233	1.47521003133859	1.32353849737235	1.20790570966525	0.0752857273603819	1.47508761952911	0.485132849603687	1.24904384754142	-0.155993625642583	0.922469496988859	1.11909419864507	1.15745503219736	1.37124221975949	0.826301267750606	5.64235201784264	0.000123569746580359	0.00819829100494052	1.41521480276205
1997	0.872452256183582	0.210792739574837	0.328904569000249	0.203156618071089	0.836503358470621	0.556540930499298	0.569662134065396	-0.108950141124876	1.22334399661912	0.42326536772404	0.0791664700095437	-0.24696464679769	-1.02835259370827	0.412322804357934	-5.62125748845537	0.000127667512871667	0.00831890632979846	1.38295340413148
13626	1.87741530525436	0.176705308323632	0.411360764583448	0.638367664632469	1.38553218848395	0.28298271613523	1.15193461344515	0.413034619449238	1.59390881186668	0.167650245230178	0.942875181991541	0.111323665204228	-1.23137678543969	0.762757590383342	-5.55776250765363	0.000140893684665253	0.00901966763760538	1.28543679045852
9531	1.4561852003162	0.71797030802524	0.882585619178745	0.41505369240086	1.46039033082633	0.587747772009491	1.29209429233911	0.164191816667071	1.5213313067705	0.184282049835232	1.27448912337232	0.567982258838017	-1.09689302333569	0.877025314214926	-5.53529839590987	0.000145914008071384	0.00902441043139796	1.25078914571896
1807	1.4175925936052	-0.342764569511211	2.78451666123871	0.743047654044686	1.99863129447218	-0.0443183866933689	2.04563662377511	-0.0541794005083038	1.98016998305355	-0.282267387464915	2.31889700399278	0.200334857207575	-1.50239692012899	1.06377474393433	-5.48393637489196	0.000158117184081708	0.00961616007856921	1.17128274365347
12773	0.893717300254894	-0.503978132461988	0.814752864803364	0.0521965153405621	0.658033293644477	-0.221776824716729	0.598268103648249	0.0649367974930877	0.674803763176748	-0.202718215796081	0.674833869731201	-0.275075658003599	-0.794832234082023	0.268999473092849	-5.4493618332348	0.000166936470781943	0.0099860849489067	1.1175375060336
5307	NA	NA	-0.121203718392264	0.248037223619581	NA	NA	-0.0684972803836515	0.293167188883853	-0.852673475681493	-0.133580004905637	-0.0733926669867658	0.161774009263875	1.0869996162706	-0.0682960905728128	6.49004397685811	0.00023827768843917	0.0117496660150612	1.03131231221661
3270_1	-0.982182474896243	-0.511766680198244	-0.211159960277516	-0.255630285369888	-1.04254271346068	-0.900044974551986	0.00975940360930921	0.218701864141244	-0.80576369182899	-0.744615886373194	-0.289464400144397	-0.0929839288682633	0.900192176696336	-0.467307810684904	5.38795653076984	0.00018390640967398	0.0106419784227168	1.02163908705604
4953_1	0.724475654462288	0.334287024055079	0.211733508019255	0.146294510644031	0.633459529349045	0.35401777777971	0.405114029994236	-0.0417313366969831	0.741149262222209	0.180331355151846	0.462913052572814	-0.0251277087849749	-0.673216326957156	0.343909721564046	-5.37820573196244	0.000186764684308438	0.0106419784227168	1.00635866334562
730_1	1.78865128745078	0.727212722870426	1.87213223063602	0.62196837179933	1.68146576575752	0.666426188049959	2.45064169485985	0.302824736909381	1.84293807862375	0.410337539383811	2.00828819112608	0.713609758279172	-1.22488408828139	1.25720804714551	-5.36904880316169	0.000189491629317611	0.0106419784227168	0.991995858109163
2555	1.30419014436027	0.303179727306955	1.88067077732429	0.21716544564055	1.60864485198453	-0.032291517530186	2.21073118388163	0.27302814126201	1.32384789297572	0.376780426620975	1.72382782651615	0.508406412488061	-1.07936096330997	0.974848442735913	-5.36550864012649	0.000190557140165902	0.0106419784227168	0.986439668103928
788	1.55013688117258	-0.603025517079577	1.66578046170331	0.484737284983703	1.25587576245883	-0.265011710907045	2.03581970463341	0.214629773802191	1.35487246648498	0.0906021696631395	1.63093609797756	0.0423811041152821	-1.1397123157384	0.788144539917364	-5.35916259971338	0.000192483029843603	0.0106419784227168	0.976475012111944
6126	0.594777414767265	-0.0924936503877099	0.443213798513588	-0.0466855587278742	0.521622381062471	-0.036852265308515	0.288592789032965	-0.0614985363728541	0.653510932819392	-0.0762022012670696	0.476978930231173	-0.643597814171119	-0.840564212640325	0.168447185015976	-5.34839632995206	0.000195797541253455	0.010642004457728	0.959555794234801
3944	0.837178788667876	0.228719125081134	1.03709245068085	-0.355217158368523	1.07775570777184	-0.181502483470465	1.03981978756665	0.0525426147767054	1.32344636121606	-0.467412100990354	0.788806762365257	0.170563888264858	-1.12349717099425	0.462649478630157	-5.34034266589247	0.000198316334098522	0.010642004457728	0.946888059155615
6774_2	0.792619205848408	-0.000428384655602503	0.644867132782704	-0.11574459263817	1.04275526831148	-0.521165658927889	0.919491727251936	0.0837854340002893	0.855605272440773	-0.0440747702103322	0.870453576509117	0.101406794736799	-0.873844036833915	0.38579758378746	-5.30879704811282	0.000208516611403698	0.0108719669215924	0.897175770163614
2162	0.605173954625809	0.136181170877967	0.616258626981027	0.268598073118181	1.39995203416528	-0.149588464925305	0.899958987059861	-0.248418903042348	1.22985673046467	-0.0319644632628536	0.865262799341174	-0.286002002370286	-1.16693518385007	0.442105711919431	-5.30866451812109	0.000208560615103169	0.0108719669215924	0.896966603513984
2049	NA	NA	0.319414558181379	-0.12886540380529	2.25576961481147	0.641061205574174	0.0104461279431032	-0.692483375272728	NA	NA	NA	NA	-2.66644400435048	0.400890454572018	-8.06475917161383	0.000276329648907952	0.0125438531393328	0.884859897660408
4936_2	0.487752592492044	-0.338637754346236	1.00115090910218	-0.498544257082857	0.609241699774064	-0.587058100428507	0.659758183721896	0.0165143520477102	0.610026995551321	-0.372291693579414	0.674099230444025	-0.283254391565158	-0.824101861472578	0.164896480510923	-5.29387921898879	0.000213531839773277	0.010974333568066	0.873615070443575
10810_1	0.935165270263808	0.528489429767436	0.736129873874655	-0.622114395355049	1.52150127335789	-0.325530611034776	0.520103388484394	0.084786337275122	0.894762874385755	0.499251075101133	0.903200043707318	-0.353097212345376	-1.41395156281092	0.443553945623526	-5.26627345688865	0.000223151434112124	0.0113094386538214	0.829927776828298
5159	1.93706402452616	0.347030415348098	1.65029390185347	1.05799299563571	1.9649182386902	0.778127519473205	1.85337209735996	0.395740180139168	1.86668111073229	0.792222797092428	1.67377838755535	0.682740738010361	-1.21072982005447	1.24999686720137	-5.23055910117339	0.000236280079012112	0.0117496660150612	0.77323973128796
3697_1	-1.16343171625015	0.223827120752606	-0.457178410199005	0.0417445262360267	-0.56299162218965	-0.456582017227831	-0.392445947966106	0.485427224515211	-0.944824767827185	0.364771327157006	-0.547462029187014	0.239740003049301	1.14605328668917	-0.264117192428066	5.20404961267839	0.000246550634317913	0.0119955101950142	0.731039647336879
2666	1.62668643165286	-0.109261838486775	1.28626109624889	0.762638200350518	1.31440671358275	0.386083220850255	1.17578553606267	0.511568561631673	1.65241825821663	0.266187546853959	1.22634092065883	0.148310666326316	-1.05699799171458	0.853952109495714	-5.16972099989573	0.000260555064554575	0.0125100714547322	0.676237754820802
4940_1	0.487061575162288	0.225355603755079	0.857656008019255	-0.248443489355969	0.600210329349045	0.11602553777971	0.583704529994236	-0.119459385196983	0.532103514322209	-0.0522657248481538	0.908668352572814	-0.0777212714849749	-0.68833318829049	0.317741298339046	-5.15723031464472	0.000265856659587604	0.0125438531393328	0.656254552438779
3978	2.15855106996133	1.354599623161	2.04630070838549	1.28782614332192	3.22294152712822	1.58405797093298	1.44894106860272	0.510125976199939	2.9364223183609	1.14810623315677	2.1913428612128	0.688863095145903	-1.9436999002609	1.71483988296416	-5.15130914130616	0.000268409479179135	0.0125438531393328	0.646773539672332
1088_4	0.401178998342254	-0.03918004308583	-0.0595658064373936	-0.532177084762375	0.766572335781927	-0.0814773790875052	0.0837960542987144	-0.867080022476864	0.40422306560553	-0.608818348651768	0.210183456557169	-0.168581971520399	-1.04660449282978	-0.0409105621197117	-5.14375911977347	0.000271702079887585	0.0125438531393328	0.634676920480318
3269_1	-1.06205065739624	-0.582272878098244	-0.281393260277516	-0.316833385369888	-1.19854871346068	-0.996562974551986	-0.0806054763906908	0.125847022341245	-0.83028941092899	-0.451283086373194	-0.332766800144397	-0.0531931904682633	0.948903076096337	-0.504996067593237	5.12325506739781	0.000280860574504941	0.0125438531393328	0.601783116838058
12633	2.11567384180809	0.394888395696723	1.66592982357125	0.191716812589911	2.270897317833	0.263239099163468	1.7326153582875	0.0678411506816581	1.39296258560718	0.54501305313273	1.80189524694129	1.02455475703919	-1.49847367497917	1.12226895352933	-5.11684146832956	0.000283791664272179	0.0125438531393328	0.591481374670947
4662	1.2755133052282	-0.0639810381241242	0.580235929186815	0.0406875282007563	0.708533857415506	0.032127008091243	0.569115594040082	0.406135681869652	1.00030884912506	0.0406390299865009	0.650574190583423	-0.0575744400467321	-0.865035747248361	0.431859624629698	-5.113520671549	0.000285321954114723	0.0125438531393328	0.586145028012485
8011	0.602801470742827	-1.07704779253351	0.0833485573212726	-0.47123968526458	-0.042837905587082	-0.728598706625067	0.09542543210843	-0.563320387528084	0.277043822940282	-0.718760435562061	0.0652093128734353	-0.602534703211409	-0.8247007213667	-0.256709251693796	-5.05872346413928	0.000311868630695315	0.013444204191837	0.497856055682146
14081	1.15069836289069	0.683124702196258	1.33349553553104	0.198719983931701	1.73322314867449	0.156737709902022	1.34828682525425	0.586613110543265	1.52857617932817	0.886570645489764	1.29854311024672	-0.188193880426359	-1.27178615894825	0.893032952796833	-5.05305979365017	0.000314757045776924	0.013444204191837	0.488705831938794
9071	1.35873210980331	0.180772231708668	1.47964211757865	0.39915970582991	1.2331166576795	0.187107948127852	0.982342498698066	0.501007296775933	1.46567833431333	-0.131807591989429	1.62825263323521	0.112268365650401	-1.01503057784663	0.783022692284282	-5.04898151532073	0.000316854360235128	0.013444204191837	0.482114081787886
3948	2.58942818146788	1.02758281458113	2.38608645068085	-0.627177858368523	2.22444470777184	0.481577386529535	1.91527178756665	0.267556360076705	1.76108447791606	0.0124179990096457	2.95803286236526	0.719666508364858	-2.07163745236091	1.30966430649682	-5.03036376581497	0.000326617391471156	0.0136991593273362	0.45199143928249
