id	1h_vs_ud - 30m_vs_ud	6h_vs_ud - 30m_vs_ud	1d_vs_ud - 30m_vs_ud	6h_vs_ud - 1h_vs_ud	1d_vs_ud - 1h_vs_ud	1d_vs_ud - 6h_vs_ud
120	0.468440050870125	0.0331488040091252	0.161768916993069	-0.435291246860999	-0.306671133877056	0.128620112983944
121	-0.717395516152804	-1.11450242490627	-1.46264736734723	-0.397106908753463	-0.745251851194429	-0.348144942440966
127	-0.0161918641089613	-2.49412475487669	-2.05002191600557	-2.47793289076772	-2.03383005189661	0.444102838871117
129	0.630522776091039	-0.627984937076685	-0.0246710588389012	-1.25850771316772	-0.65519383492994	0.603313878237784
130	-0.211965030775628	-1.84448477701002	-1.5222443516389	-1.63251974623439	-1.31027932086327	0.322240425371118
132	0.175350055157705	-0.166261558076685	-0.158114320472234	-0.341611613234391	-0.33346437562994	0.00814723760445085
133	0.0646524190577049	-1.29877747744335	-1.07987208437223	-1.36342989650106	-1.14452450342994	0.218905393071118
161_1	0.261088876153145	-0.704084368451708	-0.778560449716362	-0.965173244604854	-1.03964932586951	-0.0744760812646537
171	0.38335789104077	-0.0406901005910075	0.0428145335102028	-0.424047991631778	-0.340543357530568	0.0835046341012102
178_1	0.206782885999077	0.496645528834359	-0.104886471113198	0.289862642835281	-0.311669357112275	-0.601531999947557
7104_1	0.0321026839490773	0.347716457034359	-0.455831398763198	0.315613773085282	-0.487934082712275	-0.803547855797557
7105	0.00336838097411002	-0.256838773852572	-0.531739734565195	-0.260207154826682	-0.535108115539305	-0.274900960712623
193	0.215154172777392	1.16753349377974	0.697057240851215	0.952379321002352	0.481903068073822	-0.470476252928529
212	-0.102774535905628	-0.0567085760156631	-0.0271995196479443	0.0460659598899645	0.0755750162576833	0.0295090563677189
214	0.071237640502943	0.0403303755024331	-0.112256563422734	-0.0309072650005099	-0.183494203925677	-0.152586938925167
216	0.121578962536276	0.2147759867691	-0.0348102234894005	0.0931970242328234	-0.156389186025677	-0.2495862102585
217	0.149734567702943	-0.0368394693642336	-0.201423181322734	-0.186574037067177	-0.351157749025677	-0.1645837119585
226	-0.0528019969331593	0.0117191085915417	-0.0642140884752383	0.0645211055247011	-0.0114120915420789	-0.07593319706678
248	0.66105615945499	1.02346152628519	0.396115887111578	0.362405366830199	-0.264940272343412	-0.627345639173612
249	0.213722964267109	0.818914619355768	0.935889039536269	0.605191655088659	0.72216607526916	0.116974420180501
255	-0.353253167334767	-0.851692887493536	-1.5953648417445	-0.498439720158769	-1.24211167440973	-0.743671954250962
263	0.214857230610088	0.0595333609313762	-0.157450503133051	-0.155323869678712	-0.372307733743139	-0.216983864064427
266	0.345222972631896	1.46979991370342	0.414584609110201	1.12457694107153	0.0693616364783057	-1.05521530459322
267	0.113037870765229	1.34083487353676	0.654863875743535	1.22779700277153	0.541826004978306	-0.685970997793223
268	-0.125764846034771	0.372671537670091	0.151500239010201	0.498436383704862	0.277265085044972	-0.221171298659889
270	-0.0247845874347709	0.407752657136757	0.0040740061435347	0.432537244571528	0.0288585935783056	-0.403678650993223
292	0.129819012251091	0.153643382808399	0.0323133208427561	0.023824370557308	-0.097505691408335	-0.121330061965643
7124	0.317361459702735	0.618695621643641	0.296826446597021	0.301334161940906	-0.0205350131057145	-0.32186917504662
302	0.189297415771381	-0.1567202297719	0.0048221418783532	-0.346017645543281	-0.184475273893028	0.161542371650253
304	0.0590152414047143	-1.3920514687719	-0.949269684521647	-1.45106671017661	-1.00828492592636	0.442781784250253
310	-0.474563508593987	-1.15011423953872	-0.917261777147676	-0.67555073094473	-0.442698268553689	0.23285246239104
7125	0.857740254132061	1.08956938703293	1.47935073577807	0.231829132900873	0.62161048164601	0.389781348745137
7126	0.538403742132061	0.174529723832933	0.38413129137807	-0.363874018299128	-0.154272450753991	0.209601567545137
320_1	-0.158660122044583	0.0542589576556962	0.00758409559163233	0.212919079700279	0.166244217636215	-0.0466748620640639
322_1	-0.172795707477916	-0.201239768144304	-0.416687750308368	-0.0284440606663874	-0.243892042830451	-0.215447982164064
339	-0.378940740034594	-1.10373273108308	-0.197839303415699	-0.72479199104849	0.181101436618895	0.905893427667384
340	-1.47415184563459	-0.891219231383083	-0.937737614915698	0.58293261425151	0.536414230718895	-0.0465183835326151
326	-0.295892828760982	-0.514573051238222	0.0355916889539647	-0.21868022247724	0.331484517714947	0.550164740192187
327	-0.087872470327649	-0.626814438738222	0.340120803953965	-0.538941968410573	0.427993274281614	0.966935242692187
330	-0.000594108760982315	-0.519876357004889	-0.0038434040793684	-0.519282248243907	-0.00324929531838608	0.516032952925521
332	-0.0105028859609823	-0.871187511138222	-0.383978277979369	-0.86068462517724	-0.373475392018386	0.487209233158854
358	0.0946677844005304	0.00432473238752637	-0.0734072431694659	-0.090343052013004	-0.168075027569996	-0.0777319755569922
361	0.335926752209088	0.302517770393071	0.335316001207226	-0.0334089818160171	-0.000610751001861753	0.0327982308141553
368	NA	-0.89805636500521	NA	NA	NA	NA
365	0.143716203633214	-0.60129135850521	-0.722388475116737	-0.745007562138425	-0.866104678749952	-0.121097116611527
369	-0.643017969916785	-0.63675145180521	-0.193181081366737	0.00626651811157519	0.449836888550048	0.443570370438473
383	0.287458643820766	0.189190931021445	-0.361249196726262	-0.0982677127993203	-0.648707840547028	-0.550440127747707
384	0.432174217487432	0.327183845188112	0.146544140150405	-0.10499037229932	-0.285630077337027	-0.180639705037707
385	-0.120564639145901	-0.148842242111888	-0.149136846826262	-0.028277602965987	-0.0285722076803608	-0.000294604714373814
7141	0.013058824754099	-0.000117488745221328	-0.110629276626262	-0.0131763134993204	-0.123688101380361	-0.11051178788104
390	0.250006550806908	0.146856099585983	0.19338609876556	-0.103150451220925	-0.056620452041348	0.0465299991795768
391	0.247124316273574	0.14001253245265	0.190503864232226	-0.107111783820925	-0.0566204520413481	0.0504913317795768
399	0.118353893532903	-0.0136630544862157	0.289400042977715	-0.132016948019118	0.171046149444812	0.30306309746393
408	-0.476986562386579	-0.28340681214854	-0.253366962826295	0.193579750238039	0.223619599560285	0.0300398493222452
410	-0.0297514313865794	0.0146962005014599	0.183956402073705	0.0444476318880394	0.213707833460285	0.169260201572245
424	-0.30114641083143	-0.823766314978884	-0.644305702054693	-0.522619904147453	-0.343159291223262	0.179460612924191
425	-0.119690972989796	-0.51637957455932	-0.848573219651286	-0.396688601569524	-0.72888224666149	-0.332193645091966
7151	-0.0475115329231293	-0.528841191892653	-0.841115345917953	-0.481329658969524	-0.793603812994824	-0.3122741540253
431	0.173216158765204	-0.409602653629477	-0.266393005128646	-0.582818812394681	-0.43960916389385	0.143209648500831
434	1.07838038049894	-0.237548918016353	0.137777595424814	-1.3159292985153	-0.940602785074131	0.375326513441167
436	-0.796489924582275	0.541041251883647	0.350219193774606	1.33753117646592	1.14670911835688	-0.190822058109041
7153	0.897454537598944	0.552569694683647	0.603623024824814	-0.344884842915297	-0.293831512774131	0.0510533301411664
429	-0.747508032372853	-0.95915778554273	-0.949146751200036	-0.211649753169877	-0.201638718827183	0.0100110343426945
430	-0.21928929833952	-0.340229944209397	-0.545934279733369	-0.120940645869877	-0.32664498139385	-0.205704335523972
432	0.70205731396048	-0.168268300476064	-0.617377827933369	-0.870325614436544	-1.31943514189385	-0.449109527457306
435	-0.63146542053952	0.0654268901239364	-0.486057556766703	0.696892310663456	0.145407863772817	-0.551484446890639
438	-0.39256308183952	-0.0679464154427302	-0.748100038866703	0.324616666396789	-0.355536957027183	-0.680153623423972
439	-0.15233624093952	0.15646760055727	-0.0208366660667025	0.308803841496789	0.131499574872817	-0.177304266623972
440	-0.11466013733952	0.148105204690603	-0.0843963993667025	0.262765342030123	0.030263737972817	-0.232501604057306
441	0.462947133293814	0.655419086890603	0.282997906899964	0.192471953596789	-0.17994922639385	-0.372421179990639
442	-0.47448801793952	-0.955327547342731	-1.10272886910004	-0.480839529403211	-0.628240851160516	-0.147401321757306
443	-0.00653482423951957	-0.0522403437760636	-0.319471566900036	-0.045705519536544	-0.312936742660516	-0.267231223123972
444	0.240495214627147	0.0677736175906031	-0.401795669100036	-0.172721597036544	-0.642290883727183	-0.469569286690639
448	-0.357080870019486	-0.178287896695688	-0.205990007710077	0.178792973323798	0.151090862309409	-0.0277021110143893
455_1	0.1999574748161	0.356983886739584	0.577552753640823	0.157026411923484	0.377595278824723	0.220568866901239
464	0.230168318831966	-0.0278883690867353	0.2494517518036	-0.258056687918701	0.0192834329716345	0.277340120890336
465	0.0219495623986326	-0.020304265853402	0.207445616770267	-0.0422538282520346	0.185496054371635	0.227749882623669
467	-0.0651385578581802	-0.368309721561727	-0.332682816609357	-0.303171163703547	-0.267544258751177	0.0356269049523701
478	-0.00916704424015585	0.176322844142597	-0.36832389639715	0.185489888382753	-0.359156852156995	-0.544646740539748
487_1	0.288249165247562	-0.0129022539083522	-0.46682356253087	-0.301151419155914	-0.755072727778432	-0.453921308622518
488_1	-0.209520979319105	-1.05086943620835	-0.961159157997537	-0.841348456889247	-0.751638178678432	0.0897102782108157
490_1	-0.147133144785771	-0.463567633041686	-0.526943082664203	-0.316434488255914	-0.379809937878432	-0.0633754496225175
491	0.142119269180895	0.232507501024981	0.0152553811357968	0.0903882318440859	-0.126863888045098	-0.217252119889184
492	0.465786264774577	0.0231020919382819	0.246044335454723	-0.442684172836296	-0.219741929319855	0.222942243516441
493	-0.0829707477254225	0.0567198553049485	-0.266641607111944	0.139690603030371	-0.183670859386522	-0.323361462416893
495	0.223558363319242	0.0778067495075335	-0.0396688955464311	-0.145751613811708	-0.263227258865673	-0.117475645053965
510	NA	-1.27316758801396	NA	NA	NA	NA
518	-0.215635017013122	-0.0716024602315283	0.173774965556339	0.144032556781593	0.38940998256946	0.245377425787867
527	0.139915254409046	0.201568292927477	-0.627620607024369	0.0616530385184307	-0.767535861433415	-0.829188899951846
546	-0.465496341314698	-0.0325622047565483	0.0809481923277268	0.43293413655815	0.546444533642425	0.113510397084275
519	-0.507047698832368	0.102389153999063	-0.886494776023277	0.609436852831432	-0.379447077190908	-0.98888393002234
521	0.212383211500965	0.387308494899063	0.126585790176723	0.174925283398099	-0.0857974213242416	-0.26072270472234
522	0.219265761634298	0.29645208606573	0.0871082925100567	0.0771863244314319	-0.132157469124241	-0.209343793555673
523	0.361255389367632	0.503389818632397	0.438477910610057	0.142134429264765	0.0772225212424253	-0.06491190802234
528	0.172903230900965	1.09176398926573	1.21404748961006	0.918860758364765	1.04114425870909	0.122283500344327
531	-0.168700237799035	-0.250175478700937	-0.398947060189943	-0.0814752409019013	-0.230246822390908	-0.148771581489007
532	-0.028554592399035	-0.703174185267604	-0.753849333189943	-0.674619592868569	-0.725294740790908	-0.0506751479223398
533	-0.00400277039903507	-1.1763234496676	-1.56154958778994	-1.17232067926857	-1.55754681739091	-0.38522613812234
535	0.116268185100965	-0.60177967563427	-0.834211785389943	-0.718047860735235	-0.950479970490908	-0.232432109755673
536	0.505029837600965	0.405702911699063	0.36233108024339	-0.0993269259019014	-0.142698757357575	-0.0433718314556733
540	-0.172627185532369	-1.06247316283427	-1.23395101182328	-0.889845977301902	-1.06132382629091	-0.171477848989007
543	0.276797175900965	-0.53544030963427	-0.439368446489943	-0.812237485535235	-0.716165622390908	0.0960718631443268
544	-0.180541974965702	-1.1099187480676	-1.81745023965661	-0.929376773101901	-1.63690826469091	-0.707531491589007
558	0.935193647685257	-0.537777236525228	-0.704773866536196	-1.47297088421048	-1.63996751422145	-0.166996630010968
568	-0.0489788485120109	-0.0722730751602097	-0.045154573061687	-0.0232942266481988	0.00382427545032388	0.0271185020985227
7166	-0.299264440445344	-0.0431281540602097	-0.204004317861687	0.256136286385134	0.0952601225836571	-0.160876163801477
7167	-0.280375851112011	-0.077859076493543	-0.0401505367616871	0.202516774618468	0.240225314350324	0.037708539731856
573_1	0.244620469136426	0.331359637716223	-0.130004552133634	0.0867391685797976	-0.37462502127006	-0.461364189849858
575	0.889700906603203	-0.0159335446213389	0.507055982132088	-0.905634451224542	-0.382644924471115	0.522989526753427
584	0.754431053598157	-0.0290905289169818	0.757576449040538	-0.783521582515139	0.00314539544238113	0.78666697795752
585	-0.192873641807047	0.0271651009220283	-0.303598467364666	0.220038742729076	-0.110724825557619	-0.330763568286695
7172	-0.195102491868078	-0.430208409587489	-0.515254049269251	-0.235105917719411	-0.320151557401173	-0.0850456396817618
600	-0.351548475426954	-0.0394614638070816	-0.437736407460275	0.312087011619873	-0.0861879320333208	-0.398274943653193
604	-0.101539515031599	-0.140417201307082	-0.523652332059925	-0.038877686275483	-0.422112817028326	-0.383235130752843
598	-0.193843288969165	0.245868786049878	0.159856497204693	0.439712075019043	0.353699786173859	-0.0860122888451847
599_1	0.0165448067308345	0.0965126242832113	-0.0384098559953069	0.0799678175523768	-0.0549546627261413	-0.134922480278518
602	0.0569854865975012	0.0336773248832113	-0.373205772995307	-0.0233081617142899	-0.430191259592808	-0.406883097878518
603	-0.168345124135832	0.152650993049878	0.0539875135046931	0.32099611718571	0.222332637640525	-0.0986634795451848
7177	0.600915194030046	-0.0215344358009957	0.143592663102228	-0.622449629831042	-0.457322530927818	0.165127098903224
611	0.461658299429606	0.227950948191766	0.332955187178406	-0.23370735123784	-0.1287031122512	0.10500423898664
612	0.204156534629606	-0.285515169241568	-0.294059381088261	-0.489671703871173	-0.498215915717867	-0.00854421184669368
615	-0.615200861503728	-0.287859988108234	-0.0210314333215944	0.327340873395493	0.594169428182133	0.26682855478664
616	-0.0560171245370608	-0.129124633874901	0.738650372878406	-0.0731075093378399	0.794667497415466	0.867775006753306
7178	0.107427862696273	-0.760691775341568	-0.161460136788261	-0.86811963803784	-0.268887999484534	0.599231638553306
7179	-0.0445567060370607	-0.0997125049415673	0.675103101478406	-0.0551557989045066	0.719659807515467	0.774815606419973
617_1	0.189741218101541	-0.0430424974184154	0.070745493900843	-0.232783715519956	-0.118995724200698	0.113787991319258
619_1	0.572980465502071	0.436641082782077	0.486927326124067	-0.136339382719994	-0.0860531393780035	0.05028624334199
620_1	0.142630598535404	0.457637805848744	0.676474526724067	0.31500720731334	0.533843928188663	0.218836720875323
636	0.16430580031628	0.128732352823972	-0.0873560692993163	-0.0355734474923074	-0.251661869615596	-0.216088422123289
635	-0.381424435670892	0.149752097446177	-0.137761403549739	0.531176533117069	0.243663032121153	-0.287513500995916
641_1	-0.684783637394629	-0.0192349806901306	-1.1077785525372	0.665548656704498	-0.422994915142566	-1.08854357184706
642	-0.932203588253618	-1.34726320392033	-1.24771397098787	-0.415059615666711	-0.315510382734253	0.0995492329324579
644_1	0.365082955767496	-0.0369634380169306	0.106559514758131	-0.402046393784426	-0.258523441009365	0.143522952775061
658_1	-0.118457645757583	-0.594029423109372	-0.162147233899226	-0.475571777351789	-0.0436895881416429	0.431882189210146
673	0.153116103491108	0.142409406490354	-0.138113866066667	-0.0107066970007538	-0.291229969557775	-0.280523272557021
681	0.332712792636287	0.148490458765835	0.191972863415465	-0.184222333870452	-0.140739929220822	0.04348240464963
685	NA	-0.110426418242949	NA	NA	NA	NA
690	0.00587744192902484	-0.360036406918933	-0.493839935973296	-0.365913848847958	-0.499717377902321	-0.133803529054362
691	0.0949901756956915	0.220045578647733	0.362783628426704	0.125055402952042	0.267793452731013	0.142738049778971
697	-1.52118242875778	-1.15137982118797	-1.23476425156462	0.369802607569809	0.286418177193156	-0.0833844303766532
698	-0.0389741817107511	-0.342866102287966	-0.256140867368441	-0.303891920577215	-0.21716668565769	0.0867252349195251
699	0.27811842604645	-0.0434989735100836	0.0153392566554266	-0.321617399556533	-0.262779169391023	0.0588382301655102
700_1	0.27310033864645	-0.0936509220100836	-0.537335738777907	-0.366751260656533	-0.810436077424357	-0.443684816767823
708	0.481130473948516	0.218030860349811	-0.284118537393564	-0.263099613598705	-0.765249011342079	-0.502149397743375
711	-0.5232223445094	-0.811940776852397	-0.956440014767733	-0.288718432342998	-0.433217670258334	-0.144499237915336
7187_1	1.49570073696887	0.665561604731783	1.13385535096235	-0.830139132237086	-0.361845386006517	0.468293746230569
719	-0.235360199646038	0.0356059030773159	0.154984293372297	0.270966102723354	0.390344493018335	0.119378390294981
716	-0.0771043029244857	0.0679460283114908	0.194158677322411	0.145050331235977	0.271262980246897	0.12621264901092
717	-0.0771043029244857	0.0679460283114908	0.194158677322411	0.145050331235977	0.271262980246897	0.12621264901092
722	0.655204805546134	0.0808856457695592	1.12386309783297	-0.574319159776575	0.468658292286839	1.04297745206341
723	0.239031190746135	0.263002395702893	0.276174158132973	0.0239712049567582	0.0371429673868389	0.0131717624300807
735	-0.0458349555946791	-0.173117942917899	-0.468113363026332	-0.12728298732322	-0.422278407431653	-0.294995420108433
736	0.253764763383907	-0.00177665039610674	-0.279855014541612	-0.255541413780013	-0.533619777925518	-0.278078364145505
737	0.331263717120703	0.554072004178715	-0.0560524853548154	0.222808287058012	-0.387316202475518	-0.61012448953353
738	-0.099696389440235	-0.227718982816714	-0.139553388991337	-0.128022593376479	-0.0398569995511023	0.0881655938253765
739	0.103436831069484	0.0744726572499529	-0.349067407872421	-0.0289641738195312	-0.452504238941905	-0.423540065122374
741	0.208319378863158	-1.29269526294692	-0.488875766248802	-1.50101464181008	-0.69719514511196	0.803819496698118
763	0.765245567445735	-0.347539660356917	-0.409367033098232	-1.11278522780265	-1.17461260054397	-0.061827372741315
764	-0.256616303978213	0.303947875476417	-0.133887891932927	0.56056417945463	0.122728412045286	-0.437835767409344
765	-0.461320790344879	-1.26619684355692	-1.43879020469959	-0.804876053212037	-0.977469414354714	-0.172593361142677
766_1	-0.0774312551223914	0.314539253140209	0.918118261508878	0.3919705082626	0.99554951663127	0.60357900836867
767_1	-0.144819236589058	-0.122242002259792	0.436445649842212	0.0225772343292664	0.58126488643127	0.558687652102003
768	1.43714993247282	-0.845571737567218	0.33094958487798	-2.28272167004004	-1.10620034759484	1.1765213224452
770	-0.286431356839308	0.0798833392393873	0.0143561779484505	0.366314696078696	0.300787534787759	-0.0655271612909368
773_1	0.272248771422922	0.09334450126614	0.0868679898624393	-0.178904270156782	-0.185380781560483	-0.00647651140370076
774	-0.083801247210411	-0.20733510623386	-0.646869278037561	-0.123533859023449	-0.56306803082715	-0.439534171803701
7195	-0.100487595077078	-0.22707988263386	-0.650902211370894	-0.126592287556782	-0.550414616293817	-0.423822328737034
796	-0.345292401556581	-0.0942626482921575	-0.602243164464506	0.251029753264424	-0.256950762907925	-0.507980516172349
804	1.84501494933396	-0.0182783696633768	1.84785336534212	-1.86329331899733	0.00283841600816609	1.8661317350055
7198	0.623754677800623	0.0844438611699566	0.470617070908789	-0.539310816630666	-0.153137606891834	0.386173209738832
808_1	-0.0463802513659649	0.204156964075991	0.0052758976087118	0.250537215441955	0.0516561489746767	-0.198881066467279
806	-0.0307098927490649	-0.0983121244182057	-0.105300649807722	-0.0676022316691408	-0.0745907570586568	-0.00698852538951601
832	0.220358566159724	0.10541886597193	-0.220486346168655	-0.114939700187793	-0.440844912328379	-0.325905212140586
833	-0.345995603340277	-1.71936967309474	-1.41338158560199	-1.37337406975446	-1.06738598226171	0.305988087492748
835	0.0749571994597236	-0.514505830661403	-0.892194244435322	-0.589463030121127	-0.967151443895045	-0.377688413773919
841	0.0190546178882469	-0.0421662052715586	-0.113657087525249	-0.0612208231598055	-0.132711705413496	-0.0714908822536907
843	0.141532159054914	-0.064264612204892	0.494539655974751	-0.205796771259805	0.353007496919837	0.558804268179643
847	-0.339187192344488	0.263595188740845	0.0429101757504057	0.602782381085333	0.382097368094894	-0.220685012990439
857	0.541005260920466	-0.275358640895262	-0.304519996223287	-0.816363901815728	-0.845525257143753	-0.0291613553280244
863	0.209898091753799	0.122512921004738	0.228537955210047	-0.0873851707490614	0.0186398634562475	0.106025034205309
7210	0.349778426320466	0.413230816671405	0.234104790876714	0.0634523903509387	-0.115673635443752	-0.179126025794691
901	0.0608201792644423	0.281120958854954	0.686707309017022	0.220300779590512	0.62588712975258	0.405586350162068
903	0.235074111964442	0.175648772154954	0.153345003050355	-0.0594253398094881	-0.0817291089140869	-0.0223037691045989
904	0.111127541864442	0.0300201892882876	0.0157967104836887	-0.0811073525761547	-0.0953308313807536	-0.0142234788045989
7216	0.0399807851644423	-0.574346814878379	-0.495001166616312	-0.614327600042821	-0.534981951780754	0.0793456482620675
908_1	0.227452207491732	0.171632342687515	0.212785839884484	-0.0558198648042168	-0.0146663676072488	0.0411534971969681
916	-0.103047224384281	-0.12923111579108	0.120570229267108	-0.0261838914067992	0.223617453651388	0.249801345058188
917	-0.371042070517614	-0.0587979768577464	0.113051110867108	0.312244093659867	0.484093181384722	0.171849087724854
919	0.0840567496823861	0.061297043075587	0.0507493114671078	-0.0227597066067992	-0.0333074382152783	-0.0105477316084791
925	-0.769268853658407	-0.769422012176114	-1.72757515718948	-0.000153158517706919	-0.958306303531073	-0.958153145013366
926	0.243041314851094	0.18920517907907	-0.352579402379979	-0.0538361357720236	-0.595620717231073	-0.541784581459049
927	0.618281836291593	0.174563803023886	0.333338296560521	-0.443718033267707	-0.284943539731073	0.158774493536634
930	0.124724344408601	0.232790723012403	0.712088702705288	0.108066378603802	0.587364358296688	0.479297979692885
940	-0.288894425558406	0.0466629734238864	-2.68984759238948	0.335557398982293	-2.40095316683107	-2.73651056581337
944	-0.0070850602489063	0.300731156745737	-0.171259763579979	0.307816216994643	-0.164174703331073	-0.471990920325716
950	0.158784036215515	-0.00824787651056286	-0.257892970751678	-0.167031912726077	-0.416677006967193	-0.249645094241115
957	0.364645449141593	-0.00261529212611353	0.29659537851052	-0.367260741267707	-0.0680500706310728	0.299210670636634
961	-0.11628619251046	-0.239008843611164	-0.644547913841533	-0.122722651100704	-0.528261721331073	-0.405539070230368
966	0.40631029741776	0.144684699545737	0.252647044286688	-0.261625597872024	-0.153663253131073	0.107962344740951
921	0.0834710982158313	0.202731456312403	-0.159115798361558	0.119260358096572	-0.242586896577389	-0.361847254673961
922	0.148053390149165	0.221244992945737	-0.149533642161558	0.0731916027965721	-0.297587032310723	-0.370778635107295
923	-0.434317862384169	-0.14845947272093	-0.185247703461558	0.285858389663239	0.249070158922611	-0.036788230740628
924	0.101376916082498	0.24163118527907	0.440552362671775	0.140254269196572	0.339175446589277	0.198921177392705
929	-0.217360146750836	-0.26293163322093	-0.358915517328225	-0.0455714864700946	-0.141555370577389	-0.0959838841072947
931	0.0588166012491645	0.634383357812403	1.00648982783844	0.575566756563239	0.947673226589278	0.372106470026039
932	0.286656116049165	0.360739856645737	-0.0453051126615579	0.0740837405965722	-0.331961228710722	-0.406044969307295
933	0.210421147082498	-0.18803864312093	-0.391131953894891	-0.398459790203428	-0.601553100977389	-0.203093310773961
934	-0.468659161884169	-0.506494530387597	-0.496203784661558	-0.0378353685034276	-0.0275446227773892	0.0102907457260384
935	0.119341947449165	0.149415365645737	-0.171240750394891	0.0300734181965722	-0.290582697844056	-0.320656116040628
936	-0.223264054450836	-0.238134019787597	-0.775649192994892	-0.0148699653367612	-0.552385138544056	-0.537515173207295
937	-0.380268681350835	0.216045409245737	0.0184546540717754	0.596314090596572	0.398723335422611	-0.197590755173961
938	0.169437533749165	0.342919113312403	0.323499963871775	0.173481579563239	0.154062430122611	-0.019419149440628
939	0.326001227815831	-0.72448704052093	-0.996869404861558	-1.05048826833676	-1.32287063267739	-0.272382364340628
941	-0.244453080084169	-0.12986042532093	-0.295760292694891	0.114592654763239	-0.0513072126107226	-0.165899867373961
942	0.0190329896824979	0.646523927045737	0.165589048238442	0.627490937363239	0.146556058555944	-0.480934878807295
945	0.180296112282498	0.20508936617907	0.0762780984051087	0.0247932538965721	-0.104018013877389	-0.128811267773961
946	0.291782227749165	0.181207997112403	-0.107159446328225	-0.110574230636761	-0.398941674077389	-0.288367443440628
